tweets,Twitter id,URLs,hashtags,date,source,likes,retweets,Location
"Sensex rises over 100 points, Nifty moves above 11,350; Hindustan Unilever, Yes Bank, Britannia top gainers #Sensex #Nifty #MarketUpdates",1183956235206287360,[],"[{'text': 'Sensex', 'indices': [108, 115]}, {'text': 'Nifty', 'indices': [116, 122]}, {'text': 'MarketUpdates', 'indices': [123, 137]}]",2019-10-15 04:02:17,Twitter Web App,25,5,
"Sensex, Nifty Likely To Open Higher Today
https://t.co/E55JEIAFFe",1183943454184787968,"[{'url': 'https://t.co/E55JEIAFFe', 'expanded_url': 'https://www.ndtv.com/business/bse-sensex-today-share-market-live-updates-sensex-nifty-likely-to-open-higher-wipro-kotak-in-focus-2116856', 'display_url': 'ndtv.com/business/bse-s…', 'indices': [42, 65]}]",[],2019-10-15 03:11:30,Twitter Web App,40,5,
5G May Add 0.35-0.5% To GDP By 2025: Report https://t.co/DcZdkSVSGh,1183776989200580617,"[{'url': 'https://t.co/DcZdkSVSGh', 'expanded_url': 'https://www.ndtv.com/business/5g-may-add-0-35-0-5-to-gdp-by-2025-report-2116751', 'display_url': 'ndtv.com/business/5g-ma…', 'indices': [44, 67]}]",[],2019-10-14 16:10:02,Twitter Web App,20,1,
Moody's Downgrades Indiabulls Housing Finance After RBI's Merger Rejection https://t.co/lsYWW14sik,1183770458425946112,"[{'url': 'https://t.co/lsYWW14sik', 'expanded_url': 'https://www.ndtv.com/business/moodys-downgrades-indiabulls-housing-finance-after-rbis-merger-rejection-2116741', 'display_url': 'ndtv.com/business/moody…', 'indices': [75, 98]}]",[],2019-10-14 15:44:05,Twitter Web App,32,5,
RBI Imposes Rs. 1 Crore Penalty On Lakshmi Vilas Bank https://t.co/hB4sQI1Kwa,1183763929635229698,"[{'url': 'https://t.co/hB4sQI1Kwa', 'expanded_url': 'https://www.ndtv.com/business/rbi-imposes-rs-1-crore-penalty-on-lakshmi-vilas-bank-2116733', 'display_url': 'ndtv.com/business/rbi-i…', 'indices': [54, 77]}]",[],2019-10-14 15:18:08,Twitter Web App,19,6,
"Consumer Inflation Rises To 3.99% In September, Here's What Experts Say https://t.co/fPLu8fBolA",1183746377777442816,"[{'url': 'https://t.co/fPLu8fBolA', 'expanded_url': 'https://www.ndtv.com/business/consumer-inflation-rises-to-3-99-heres-what-experts-say-2116681', 'display_url': 'ndtv.com/business/consu…', 'indices': [72, 95]}]",[],2019-10-14 14:08:24,Twitter Web App,28,8,
"RBI Raises Withdrawal Limit To Rs 40,000 For PMC Bank Account Holders https://t.co/t14EXGHGgy",1183741456000811008,"[{'url': 'https://t.co/t14EXGHGgy', 'expanded_url': 'https://www.ndtv.com/business/pmc-bank-news-rbi-raises-withdrawal-limit-to-rs-40-000-for-pmc-bank-account-holders-2116690', 'display_url': 'ndtv.com/business/pmc-b…', 'indices': [70, 93]}]",[],2019-10-14 13:48:50,Twitter Web App,52,20,
"Retail Inflation Hits 14-Month High Of 3.99% In September
https://t.co/NhPigNJX6z",1183716532158791685,"[{'url': 'https://t.co/NhPigNJX6z', 'expanded_url': 'https://www.ndtv.com/business/cpi-inflation-news-retail-inflation-hits-14-month-high-of-3-99-in-september-2116633', 'display_url': 'ndtv.com/business/cpi-i…', 'indices': [58, 81]}]",[],2019-10-14 12:09:48,Twitter Web App,6,1,
"Hindustan Unilever September Quarter Profit Rises 21%
https://t.co/t4fqrMNAUF",1183697917376225281,"[{'url': 'https://t.co/t4fqrMNAUF', 'expanded_url': 'https://www.ndtv.com/business/hindustan-unilever-results-hindustan-unilever-september-quarter-profit-rises-21-2116585', 'display_url': 'ndtv.com/business/hindu…', 'indices': [54, 77]}]",[],2019-10-14 10:55:50,Twitter Web App,33,6,
"Sensex, Nifty Rise For Second Straight Day; ONGC, Tata Motors Top Gainers
https://t.co/mBFwH2RsQ0",1183686414367477760,"[{'url': 'https://t.co/mBFwH2RsQ0', 'expanded_url': 'https://www.ndtv.com/business/sensex-today-sensex-nifty-rise-for-second-straight-day-ongc-tata-motors-top-gainers-2116556', 'display_url': 'ndtv.com/business/sense…', 'indices': [74, 97]}]",[],2019-10-14 10:10:07,Twitter Web App,3,0,
French Energy Giant Total To Buy 37% Stake In Adani Gas https://t.co/0ZEOUhE1Mv,1183685551976615936,"[{'url': 'https://t.co/0ZEOUhE1Mv', 'expanded_url': 'https://www.ndtv.com/business/french-energy-giant-total-to-buy-37-stake-in-adani-gas-2116547', 'display_url': 'ndtv.com/business/frenc…', 'indices': [56, 79]}]",[],2019-10-14 10:06:42,Twitter Web App,8,0,
"Banks Have Sufficient Liquidity: Finance Minister Nirmala Sitharaman
https://t.co/YuS8DXhjek https://t.co/6CAPSqrKx4",1183678181674405889,"[{'url': 'https://t.co/YuS8DXhjek', 'expanded_url': 'https://www.ndtv.com/business/nirmala-sitharaman-meeting-with-psu-bank-chiefs-banks-have-sufficient-liquidity-nirmala-sitharaman-2116524', 'display_url': 'ndtv.com/business/nirma…', 'indices': [69, 92]}]",[],2019-10-14 09:37:24,Twitter Web App,2,1,
Bank merger process going smoothly: Finance Minister Nirmala Sitharaman after meeting chiefs of state-run banks,1183664240583819265,[],[],2019-10-14 08:42:01,Twitter Web App,28,2,
State-run banks have sufficient liquidity: Finance Ministry,1183662919222882304,[],[],2019-10-14 08:36:45,Twitter Web App,11,2,
"Rs 34,342-crore new term loans disbursed to entrepreneurs: Finance Ministry on loan camps",1183662455337013248,[],[],2019-10-14 08:34:55,Twitter Web App,8,5,
There was sufficient demand for credit seen at outreach camps: Finance Ministry,1183662086921940992,[],[],2019-10-14 08:33:27,Twitter Web App,6,3,
"Credit worth Rs 81,781 crore disbursed by banks in nine days in outreach programme: Finance Ministry",1183661993737089024,[],[],2019-10-14 08:33:05,Twitter Web App,22,2,
"Ex-Truck Driver Becomes A Billionaire With Some Help From Amazon
https://t.co/rtc56KOoFj",1183648313628774400,"[{'url': 'https://t.co/rtc56KOoFj', 'expanded_url': 'https://www.ndtv.com/business/ex-truck-driver-becomes-a-billionaire-with-some-help-from-amazon-2116458', 'display_url': 'ndtv.com/business/ex-tr…', 'indices': [65, 88]}]",[],2019-10-14 07:38:43,Twitter Web App,25,11,
"Wholesale Inflation At 0.33% In September
https://t.co/qIZVTKH2ON",1183634403802484738,"[{'url': 'https://t.co/qIZVTKH2ON', 'expanded_url': 'https://www.ndtv.com/business/wholesale-inflation-wpi-inflation-data-government-releases-wholesale-inflation-data-for-september-2116404', 'display_url': 'ndtv.com/business/whole…', 'indices': [42, 65]}]",[],2019-10-14 06:43:27,Twitter Web App,9,3,
Wholesale inflation eases to 0.33% in September from 1.08% in previous month,1183633920773873664,[],[],2019-10-14 06:41:32,Twitter Web App,15,2,
"Over 200% Spike In Onion Prices Unlikely To Deter RBI From Rate Cuts
https://t.co/SQJoxLK2bD",1183627315290329088,"[{'url': 'https://t.co/SQJoxLK2bD', 'expanded_url': 'https://www.ndtv.com/business/onion-price-news-over-200-spike-in-onion-prices-unlikely-to-deter-rbi-from-rate-cuts-2116385', 'display_url': 'ndtv.com/business/onion…', 'indices': [69, 92]}]",[],2019-10-14 06:15:17,Twitter Web App,21,9,
"iPhone 11 Takes Apple Ahead Of Microsoft In $1-Trillion Market Cap
https://t.co/3Cst8YUlhi",1183619596399415296,"[{'url': 'https://t.co/3Cst8YUlhi', 'expanded_url': 'https://www.ndtv.com/business/apple-market-value-microsoft-market-value-iphone-11-takes-apple-ahead-of-microsoft-in-1-trillion-mar-2116346', 'display_url': 'ndtv.com/business/apple…', 'indices': [67, 90]}]",[],2019-10-14 05:44:37,Twitter Web App,18,5,
"IRCTC Shares More Than Double On Bumper Stock Market Debut
https://t.co/oNfxCE9AcY",1183612113937321984,"[{'url': 'https://t.co/oNfxCE9AcY', 'expanded_url': 'https://www.ndtv.com/business/irctc-indian-railway-catering-and-tourism-corporation-makes-bumper-stock-market-debut-shares-more-th-2116339', 'display_url': 'ndtv.com/business/irctc…', 'indices': [59, 82]}]",[],2019-10-14 05:14:53,Twitter Web App,56,5,
"Is World Economy Facing First Recession Since 2009? Experts Read Signs
https://t.co/V3ZlVF9Tvu",1183605473364234240,"[{'url': 'https://t.co/V3ZlVF9Tvu', 'expanded_url': 'https://www.ndtv.com/business/recession-news-is-world-economy-facing-first-recession-since-2009-experts-read-signs-2116319', 'display_url': 'ndtv.com/business/reces…', 'indices': [71, 94]}]",[],2019-10-14 04:48:29,Twitter Web App,20,1,
"Petrol, Diesel Prices Steady After Three Days Of Reduction https://t.co/Y8wQet4nx3",1183286078003793920,"[{'url': 'https://t.co/Y8wQet4nx3', 'expanded_url': 'https://www.ndtv.com/business/petrol-diesel-prices-on-october-13-fuel-prices-on-sunday-fuel-cost-in-cities-today-2116051', 'display_url': 'ndtv.com/business/petro…', 'indices': [59, 82]}]",[],2019-10-13 07:39:20,Twitter Web App,9,2,
"Inflation Data, Quarterly Results May Keep Equities Jittery, Say Experts https://t.co/EohNXqPxy3",1183261440162942976,"[{'url': 'https://t.co/EohNXqPxy3', 'expanded_url': 'https://www.ndtv.com/business/market-outlook-inflation-data-quarterly-results-may-keep-equities-jittery-say-experts-2116018', 'display_url': 'ndtv.com/business/marke…', 'indices': [73, 96]}]",[],2019-10-13 06:01:25,Twitter Web App,7,0,
"Avenue Supermarts (DMart) Profit Rises 48% In September Quarter
https://t.co/PVGxMBAKBQ",1183013693946155010,"[{'url': 'https://t.co/PVGxMBAKBQ', 'expanded_url': 'https://www.ndtv.com/business/dmart-share-price-dmart-avenue-supermarts-earnings-dmart-reports-rs-323-crore-profit-in-q2-2115830', 'display_url': 'ndtv.com/business/dmart…', 'indices': [64, 87]}]",[],2019-10-12 13:36:58,Twitter Web App,14,3,
"High Gold Prices Fail To Spur Demand As Festival Season Begins
https://t.co/YVyKibtm6j",1182920057367580673,"[{'url': 'https://t.co/YVyKibtm6j', 'expanded_url': 'https://www.ndtv.com/business/gold-price-india-news-high-gold-prices-fail-to-spur-demand-as-festival-season-begins-2115676', 'display_url': 'ndtv.com/business/gold-…', 'indices': [63, 86]}]",[],2019-10-12 07:24:53,Twitter Web App,6,1,
"Here's How Much Balance You Need To Keep In Your SBI Savings Account To Avoid Penalty
https://t.co/eElY2rHH3N",1182900678781325312,"[{'url': 'https://t.co/eElY2rHH3N', 'expanded_url': 'https://www.ndtv.com/business/sbi-minimum-balance-average-monthly-balance-rules-penalty-charges-for-insufficient-balance-explained-2115634', 'display_url': 'ndtv.com/business/sbi-m…', 'indices': [86, 109]}]",[],2019-10-12 06:07:53,Twitter Web App,29,4,
"Petrol, Diesel Prices Lowered For Third Straight Day
https://t.co/McNtsHFwSn",1182887911655530496,"[{'url': 'https://t.co/McNtsHFwSn', 'expanded_url': 'https://www.ndtv.com/business/petrol-diesel-price-cut-for-3rd-day-in-delhi-mumbai-kolkata-chennai-find-out-how-much-you-pay-today-2115620', 'display_url': 'ndtv.com/business/petro…', 'indices': [53, 76]}]",[],2019-10-12 05:17:09,Twitter Web App,5,1,
"Credit Growth Enters Single-Digit Lane As Slump Spreads
https://t.co/xSAAopNDfz",1182676771767873536,"[{'url': 'https://t.co/xSAAopNDfz', 'expanded_url': 'https://www.ndtv.com/business/credit-growth-enters-single-digit-lane-as-slump-spreads-2115463', 'display_url': 'ndtv.com/business/credi…', 'indices': [56, 79]}]",[],2019-10-11 15:18:10,Twitter Web App,4,3,
"Jio Voice Charges May Improve Incumbents' Revenues: CARE
https://t.co/bGiWgOFFL1",1182663082549694464,"[{'url': 'https://t.co/bGiWgOFFL1', 'expanded_url': 'https://www.ndtv.com/business/reliance-jio-news-jio-voice-charges-may-improve-incumbents-revenues-care-2115447', 'display_url': 'ndtv.com/business/relia…', 'indices': [57, 80]}]",[],2019-10-11 14:23:46,Twitter Web App,5,1,
"RBI Central Board Reviews Economic Situation, Co-Operative Banks
https://t.co/6GSDRzni2N",1182661530682306563,"[{'url': 'https://t.co/6GSDRzni2N', 'expanded_url': 'https://www.ndtv.com/business/rbi-central-board-reviews-economic-situation-co-operative-banks-2115444', 'display_url': 'ndtv.com/business/rbi-c…', 'indices': [65, 88]}]",[],2019-10-11 14:17:36,Twitter Web App,28,5,
"Foreign Exchange Reserves At New Life-Time High Of $437.83 Billion
https://t.co/Z4EnkCMkDm",1182659023528714248,"[{'url': 'https://t.co/Z4EnkCMkDm', 'expanded_url': 'https://www.ndtv.com/business/foreign-exchange-reserves-at-new-life-time-high-of-437-83-billion-2115436', 'display_url': 'ndtv.com/business/forei…', 'indices': [67, 90]}]",[],2019-10-11 14:07:38,Twitter Web App,42,8,
"Indiabulls Ventures, Real Estate Approve Share Buyback Plans
https://t.co/u4RnGmjhgM",1182623863177302016,"[{'url': 'https://t.co/u4RnGmjhgM', 'expanded_url': 'https://www.ndtv.com/business/indiabulls-ventures-real-estate-approve-share-buyback-plans-2115352', 'display_url': 'ndtv.com/business/india…', 'indices': [61, 84]}]",[],2019-10-11 11:47:55,Twitter Web App,9,2,
"PMC Bank Depositors Meet Finance Minister Nirmala Sitharaman
https://t.co/QKmg8Mnast",1182620036726345730,"[{'url': 'https://t.co/QKmg8Mnast', 'expanded_url': 'https://www.ndtv.com/business/pmc-bank-news-pmc-bank-depositors-meet-finance-minister-nirmala-sitharaman-2115333', 'display_url': 'ndtv.com/business/pmc-b…', 'indices': [61, 84]}]",[],2019-10-11 11:32:43,Twitter Web App,22,4,
"Infosys Posts 6% Rise In September Quarter Profit, Raises Revenue Guidance
https://t.co/CNKISRiTjn",1182606510582403075,"[{'url': 'https://t.co/CNKISRiTjn', 'expanded_url': 'https://www.ndtv.com/business/infosys-news-infosys-posts-6-rise-in-september-quarter-profit-raises-revenue-guidance-2115293', 'display_url': 'ndtv.com/business/infos…', 'indices': [75, 98]}]",[],2019-10-11 10:38:58,Twitter Web App,18,5,
"Sensex, Nifty Settle Higher Led By Gains In Infosys, HDFC
https://t.co/UfJVpTigyO",1182599912401166336,"[{'url': 'https://t.co/UfJVpTigyO', 'expanded_url': 'https://www.ndtv.com/business/sensex-nifty-today-sensex-nifty-settle-higher-led-by-gains-in-infosys-hdfc-2115277', 'display_url': 'ndtv.com/business/sense…', 'indices': [58, 81]}]",[],2019-10-11 10:12:45,Twitter Web App,16,1,
"[Sponsored] Give Your Home A Sparkling New Look This Diwali With A Personal Loan
https://t.co/kOu0ur5IgV",1182580083418001409,"[{'url': 'https://t.co/kOu0ur5IgV', 'expanded_url': 'https://www.ndtv.com/business/give-your-home-a-sparkling-new-look-this-diwali-with-a-personal-loan-2111184', 'display_url': 'ndtv.com/business/give-…', 'indices': [81, 104]}]",[],2019-10-11 08:53:57,Twitter Web App,1,0,
"TCS Falls After September Quarter Earnings Miss Estimates
https://t.co/NveAYwLZ9w",1182568205753016320,"[{'url': 'https://t.co/NveAYwLZ9w', 'expanded_url': 'https://www.ndtv.com/business/tcs-falls-after-september-quarter-earnings-miss-estimates-2115196', 'display_url': 'ndtv.com/business/tcs-f…', 'indices': [58, 81]}]",[],2019-10-11 08:06:45,Twitter Web App,9,3,
"Passenger Vehicle Sales Fall Nearly 24% In September: Industry Body SIAM
https://t.co/1Sq6HIOgPz",1182562323342344192,"[{'url': 'https://t.co/1Sq6HIOgPz', 'expanded_url': 'https://www.ndtv.com/business/car-sales-auto-sales-news-passenger-car-sales-fall-nearly-24-percent-in-september-industry-body-siam-2115129', 'display_url': 'ndtv.com/business/car-s…', 'indices': [73, 96]}]",[],2019-10-11 07:43:23,Twitter Web App,45,11,
"LIVE Market Updates: Sensex Jumps 450 Points, Nifty Hits 11,350
https://t.co/SLIAvN7e2a",1182511176636227585,"[{'url': 'https://t.co/SLIAvN7e2a', 'expanded_url': 'https://www.ndtv.com/business/bse-sensex-today-live-share-market-updates-sensex-nifty-likely-to-open-higher-tcs-shares-in-focus-2115030', 'display_url': 'ndtv.com/business/bse-s…', 'indices': [64, 87]}]",[],2019-10-11 04:20:09,Twitter Web App,3,2,
"Sensex jumps over 300 points, Nifty crosses 11,300 mark; Vedanta, Tata Steel, SBI top gainers #Sensex #Nifty #MarketUpdates",1182507489901731840,[],"[{'text': 'Sensex', 'indices': [94, 101]}, {'text': 'Nifty', 'indices': [102, 108]}, {'text': 'MarketUpdates', 'indices': [109, 123]}]",2019-10-11 04:05:30,Twitter Web App,9,1,
"Pay Monthly, Or Will Stop Fuel Supply At 6 Airports From October 18: Oil Companies To Air India https://t.co/41JmACyEXU",1182322369852915712,"[{'url': 'https://t.co/41JmACyEXU', 'expanded_url': 'https://www.ndtv.com/business/pay-monthly-or-will-stop-fuel-supply-at-6-airports-from-october-18-oil-companies-to-air-india-2114906', 'display_url': 'ndtv.com/business/pay-m…', 'indices': [96, 119]}]",[],2019-10-10 15:49:54,Twitter Web App,38,8,
BSNL Says Its Revival Plans Under Government's Consideration https://t.co/80jayvtbpU,1182319033384759298,"[{'url': 'https://t.co/80jayvtbpU', 'expanded_url': 'https://www.ndtv.com/business/bsnl-says-its-revival-plans-under-governments-consideration-2114899', 'display_url': 'ndtv.com/business/bsnl-…', 'indices': [61, 84]}]",[],2019-10-10 15:36:38,Twitter Web App,2,1,
"IL&amp;FS To Sell 13 Prime Properties Across Mumbai, Hyderabad, Kolkata https://t.co/2yqjtmMlA9",1182318646569234435,"[{'url': 'https://t.co/2yqjtmMlA9', 'expanded_url': 'https://www.ndtv.com/business/il-fs-to-sell-13-prime-properties-across-mumbai-hyderabad-kolkata-2114902', 'display_url': 'ndtv.com/business/il-fs…', 'indices': [72, 95]}]",[],2019-10-10 15:35:06,Twitter Web App,3,1,
India Ratings Cuts India's 2019-20 GDP Growth Rate To 6.1% https://t.co/qC7AmHeXIn,1182314007480262657,"[{'url': 'https://t.co/qC7AmHeXIn', 'expanded_url': 'https://www.ndtv.com/business/india-ratings-cuts-indias-2019-20-gdp-growth-rate-to-6-1-2114894', 'display_url': 'ndtv.com/business/india…', 'indices': [59, 82]}]",[],2019-10-10 15:16:40,Twitter Web App,30,5,
Rupee Settles Flat At 71.07 Against Dollar https://t.co/mo7cObLOKq,1182288778078982144,"[{'url': 'https://t.co/mo7cObLOKq', 'expanded_url': 'https://www.ndtv.com/business/inr-vs-usd-rupee-vs-dollar-currency-exchange-rate-rupee-closes-on-this-note-on-october-10-2114855', 'display_url': 'ndtv.com/business/inr-v…', 'indices': [43, 66]}]",[],2019-10-10 13:36:25,Twitter Web App,62,14,
Moody's Cuts Growth Forecast For India To 5.8% This Fiscal Year https://t.co/GkRV78hvRU,1182286150859292673,"[{'url': 'https://t.co/GkRV78hvRU', 'expanded_url': 'https://www.ndtv.com/business/moodys-cuts-growth-forecast-for-india-to-5-8-this-fiscal-year-2114775', 'display_url': 'ndtv.com/business/moody…', 'indices': [64, 87]}]",[],2019-10-10 13:25:58,Twitter Web App,6,2,
No Charges For Calling Non-Jio Numbers Until Existing Plan Expires: Reliance Jio https://t.co/GCmCOjJGEo,1182282355395842048,"[{'url': 'https://t.co/GCmCOjJGEo', 'expanded_url': 'https://www.ndtv.com/business/reliance-jio-no-charges-for-calling-non-jio-numbers-until-existing-plan-expires-free-calls-exists-2114827', 'display_url': 'ndtv.com/business/relia…', 'indices': [81, 104]}]",[],2019-10-10 13:10:53,Twitter Web App,12,1,
"GST Council Sets Up Panel To Boost Revenue Collection
https://t.co/8BWWxDkP5s",1182261081382608896,"[{'url': 'https://t.co/8BWWxDkP5s', 'expanded_url': 'https://www.ndtv.com/business/gst-collection-news-gst-council-sets-up-panel-to-boost-revenue-collection-2114759', 'display_url': 'ndtv.com/business/gst-c…', 'indices': [54, 77]}]",[],2019-10-10 11:46:21,Twitter Web App,6,3,
"TCS Reports Profit Of Rs. 8,042 Crore In September Quarter
https://t.co/762MuHCjKD",1182254019248439296,"[{'url': 'https://t.co/762MuHCjKD', 'expanded_url': 'https://www.ndtv.com/business/tcs-share-price-tcs-earnings-tata-consultancy-services-september-quarter-profit-at-rs-8-042-crore-2114739', 'display_url': 'ndtv.com/business/tcs-s…', 'indices': [59, 82]}]",[],2019-10-10 11:18:18,Twitter Web App,11,4,
"Sensex, Nifty Resume Decline After A Day's Pause
https://t.co/PqOXEkSWpl",1182236982182723584,"[{'url': 'https://t.co/PqOXEkSWpl', 'expanded_url': 'https://www.ndtv.com/business/sensex-nifty-today-sensex-nifty-resume-decline-after-a-days-pause-2114690', 'display_url': 'ndtv.com/business/sense…', 'indices': [49, 72]}]",[],2019-10-10 10:10:36,Twitter Web App,11,5,
"Jio's U-Turn on Free Voice Calls Is Good News For Vodafone, Bharti https://t.co/OKVz5P7jR7",1182233052904214528,"[{'url': 'https://t.co/OKVz5P7jR7', 'expanded_url': 'https://www.ndtv.com/business/jios-u-turn-on-free-voice-calls-is-good-news-for-vodafone-bharti-airtel-2114674', 'display_url': 'ndtv.com/business/jios-…', 'indices': [67, 90]}]",[],2019-10-10 09:54:59,Twitter Web App,16,4,
SBI Revises Fixed Deposit Interest Rates From Today https://t.co/HNlJAr2jht,1182226446992850944,"[{'url': 'https://t.co/HNlJAr2jht', 'expanded_url': 'https://www.ndtv.com/business/sbi-fixed-deposit-fd-interest-rates-revised-from-today-october-10-latest-sbi-fd-rates-2114646', 'display_url': 'ndtv.com/business/sbi-f…', 'indices': [52, 75]}]",[],2019-10-10 09:28:44,Twitter Web App,15,6,
"IndusInd Bank Profit Rises 50% In September Quarter
https://t.co/dSEFfyVnFu",1182222455386996738,"[{'url': 'https://t.co/dSEFfyVnFu', 'expanded_url': 'https://www.ndtv.com/business/indusind-bank-earnings-indusind-bank-profit-rises-50-in-september-quarter-2114641', 'display_url': 'ndtv.com/business/indus…', 'indices': [52, 75]}]",[],2019-10-10 09:12:52,Twitter Web App,3,0,
"Looking into rules of co-operative banks, says Finance Minister Nirmala Sitharaman",1182203705669509121,[],[],2019-10-10 07:58:22,Twitter Web App,4,2,
"RBI taking required action against PMC Bank management, says Finance Minister Nirmala Sitharaman",1182203413238403072,[],[],2019-10-10 07:57:12,Twitter Web App,19,3,
"Will meet RBI Governor in the evening and request RBI to extradite withdrawal of money deposited in PMC Bank, says… https://t.co/hgX1Yoo5XV",1182202684046135296,"[{'url': 'https://t.co/hgX1Yoo5XV', 'expanded_url': 'https://twitter.com/i/web/status/1182202684046135296', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",[],2019-10-10 07:54:18,Twitter Web App,17,2,
"[Sponsored] Why FD Is The Best Investment Option For You Today
https://t.co/uN11qqwvnZ",1182175756937388032,"[{'url': 'https://t.co/uN11qqwvnZ', 'expanded_url': 'https://www.ndtv.com/business/bank-fd-interest-rates-why-fd-is-the-best-investment-option-for-you-today-2109701', 'display_url': 'ndtv.com/business/bank-…', 'indices': [63, 86]}]",[],2019-10-10 06:07:18,Twitter Web App,9,0,
"Reliance Industries Gains As Jio To Charge For Calls Made To Other Networks
https://t.co/oF7xeBV9jx",1182169234077388800,"[{'url': 'https://t.co/oF7xeBV9jx', 'expanded_url': 'https://www.ndtv.com/business/reliance-jio-news-reliance-industries-gains-on-charging-for-calls-on-other-networks-2114498', 'display_url': 'ndtv.com/business/relia…', 'indices': [76, 99]}]",[],2019-10-10 05:41:23,Twitter Web App,25,3,
"Sensex Falls Nearly 200 Points, Nifty Struggles Above 11,250: 10 Things To Know
https://t.co/QdacPKyExY",1182165399174926337,"[{'url': 'https://t.co/QdacPKyExY', 'expanded_url': 'https://www.ndtv.com/business/bse-sensex-today-nifty-market-update-sensex-falls-nearly-200-points-nifty-near-11250-banks-fall-2114469', 'display_url': 'ndtv.com/business/bse-s…', 'indices': [80, 103]}]",[],2019-10-10 05:26:09,Twitter Web App,12,5,
"As Gold Prices Put Off Buyers Ahead Of Diwali, Jewellers Offer Bonanza
https://t.co/g8uLcjC7kn",1182161241483014144,"[{'url': 'https://t.co/g8uLcjC7kn', 'expanded_url': 'https://www.ndtv.com/business/as-gold-prices-put-off-buyers-ahead-of-diwali-jewellers-offer-bonanza-2114474', 'display_url': 'ndtv.com/business/as-go…', 'indices': [71, 94]}]",[],2019-10-10 05:09:38,Twitter Web App,25,4,
"LIVE Market Updates: Sensex Falls Over 150 Points, Nifty Drops Below 11,300
https://t.co/CHQVVAA0dS",1182145170747224065,"[{'url': 'https://t.co/CHQVVAA0dS', 'expanded_url': 'https://www.ndtv.com/business/bse-sensex-today-stock-market-live-updates-sensex-nifty-likely-to-open-lower-tcs-earnings-in-focus-2114419', 'display_url': 'ndtv.com/business/bse-s…', 'indices': [76, 99]}]",[],2019-10-10 04:05:46,Twitter Web App,9,3,
"Sensex falls over 150 points, Nifty drops below 11,300; Yes Bank, Tata Motors, ICICI Bank top losers #Sensex #Nifty #MarketUpdates",1182144323141259264,[],"[{'text': 'Sensex', 'indices': [101, 108]}, {'text': 'Nifty', 'indices': [109, 115]}, {'text': 'MarketUpdates', 'indices': [116, 130]}]",2019-10-10 04:02:24,Twitter Web App,12,2,
"RBI Rejects Indiabulls Housing, Lakshmi Vilas Bank's Proposed Merger https://t.co/yQFEaVUhWh",1181944507190792195,"[{'url': 'https://t.co/yQFEaVUhWh', 'expanded_url': 'https://www.ndtv.com/business/rbi-rejects-lakshmi-vilas-bank-indiabulls-housing-proposed-merger-2114285', 'display_url': 'ndtv.com/business/rbi-r…', 'indices': [69, 92]}]",[],2019-10-09 14:48:24,Twitter Web App,79,19,
Reliance Jio To Charge 6 Paise Per Minute For Making Calls To Other Networks https://t.co/VIulYa7UNA,1181904570844237824,"[{'url': 'https://t.co/VIulYa7UNA', 'expanded_url': 'https://www.ndtv.com/business/reliance-jio-to-charge-6-paise-per-minute-for-making-calls-to-other-networks-2114186', 'display_url': 'ndtv.com/business/relia…', 'indices': [77, 100]}]",[],2019-10-09 12:09:43,Twitter Web App,76,24,
"SBI Reduces Key Lending Rates, Home Loans To Get Cheaper https://t.co/uwxxZ2BM6p",1181881716178243585,"[{'url': 'https://t.co/uwxxZ2BM6p', 'expanded_url': 'https://www.ndtv.com/business/sbi-home-loans-to-get-cheaper-from-october-10-sbi-reduces-loan-interest-rates-less-emis-2114091', 'display_url': 'ndtv.com/business/sbi-h…', 'indices': [57, 80]}]",[],2019-10-09 10:38:54,Twitter Web App,2,2,
"Sensex, Nifty Snap Six-Day Losing Streak Led By Banks: 10 Things To Know
https://t.co/N0c6bTqR0d",1181874955518005248,"[{'url': 'https://t.co/N0c6bTqR0d', 'expanded_url': 'https://www.ndtv.com/business/sensex-nifty-snap-six-day-losing-streak-led-by-banks-10-things-to-know-2114106', 'display_url': 'ndtv.com/business/sense…', 'indices': [73, 96]}]",[],2019-10-09 10:12:02,Twitter Web App,5,3,
"SBI Revises Interest Rates On Savings Deposits, Fixed Deposits https://t.co/Tw6RCr1b9B",1181846672118145024,"[{'url': 'https://t.co/Tw6RCr1b9B', 'expanded_url': 'https://www.ndtv.com/business/sbi-revises-interest-rates-on-fixed-deposit-fd-savings-deposits-from-october-10-new-rates-here-2113985', 'display_url': 'ndtv.com/business/sbi-r…', 'indices': [63, 86]}]",[],2019-10-09 08:19:38,Twitter Web App,15,4,
"“Slowdown Helping Movies, People Want To Escape…”: PVR Boss https://t.co/AdAWG123gj",1181833482609160192,"[{'url': 'https://t.co/AdAWG123gj', 'expanded_url': 'https://www.ndtv.com/business/slowdown-helping-movies-people-want-to-escape-pvr-boss-2113959', 'display_url': 'ndtv.com/business/slowd…', 'indices': [60, 83]}]",[],2019-10-09 07:27:14,Twitter Web App,38,13,
